St,Spy,Spx,Sny,Snx,Et,Epy,Epx,Eny,Enx,Supply Vent Facing Direction,Exhaust Vent Facing Direction,Supply Vent Flow Speed,Exhaust Vent Flow Speed,x Distance Between Vents,y Distance Between Vents,Vertical Distance Between Vents,Wind Speed,Fire Size,Wind Angle,Vis,EC,Recirculation
0,1,0,0,0,1,0,0,0,0,Py,Top,2.2,-10,5.5,4.5,-1.5,-1.3,10.2,263.7,30,0.001938845,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.5,-2.8,6.5,4.5,-2.5,-2.4,6.5,251.6,30,0.003963451,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.7,-11.6,6.5,4.5,-2,-2.4,14.2,251.6,30,0.000213757,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.5,-4,9,4,3.5,-1.6,2.4,225,30,0.04016608,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.1,-8.4,7,2,-5,-3.4,11.4,225,30,0.037435426,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.5,-2.1,8,4.5,-1,-2.8,1.7,236.3,10.99437376,0.285030602,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,3,-3.8,5.5,2.5,1.5,-1.5,9,258.7,2.900881905,1.772799291,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.2,-10.8,6.5,2.5,-4.5,-1.5,11.9,239,30,0.034516412,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.9,-3.3,8,4.5,5,-1.9,10.4,236.3,30,0.002109439,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.6,-7.7,5.5,2.5,3,-2.1,5.6,258.7,30,0.024575299,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.7,-2.1,5.5,6.5,-2.5,-2.6,14.4,265.6,30,0.034220289,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.4,-10.8,8,6.5,-4,-1.2,3.6,245.2,30,0.004395876,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.6,-3,6,2.5,2,-3.3,2.3,248.2,18.35528561,0.204016789,1
1,0,0,0,0,0,0,1,0,0,Top,Px,9.4,-3.8,6.5,4,3,-2.1,15,249.4,30,0.012245545,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.6,-10.1,7,4.5,4.5,-2,10.5,246,30,0.000430608,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.1,-3.9,9,8.5,-0.5,-2.9,1.5,244.8,23.56278438,0.130619801,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3.9,-2.1,7,4.5,-3,-1.1,11.8,246,30,0.000671455,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,4,-7.5,8,5.5,2.5,-3.1,1.5,241.4,30,0.037470154,0
1,0,0,0,0,0,0,1,0,0,Top,Px,10.5,-2.1,8,4,-1,-1.3,8.3,233.1,30,0.002761313,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.7,-2.2,5.5,4,-3,-2.7,10.7,262.9,3.901484637,0.847930463,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.8,-7.3,8,3.5,1,-2.8,7.9,229.4,30,0.006932104,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.6,-11,6.5,7.5,0,-2.3,5.2,258.7,29.96390936,0.040490588,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.2,-3.8,6.5,5.5,-1.5,-1.5,9.3,254.7,30,0.019237431,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.1,-3.1,5,7.5,3,-2.6,1.9,270,29.9338634,0.052718394,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.1,-3.1,5.5,8.5,-2.5,-3,15,266.6,8.443742366,0.38122443,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.1,-2.3,6.5,8.5,4.5,-2.7,15.4,260,30,0.000115778,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.2,-3.6,7,8,4.5,-1.6,2.7,256,23.60060389,0.126903699,1
0,1,0,0,0,0,1,0,0,0,Py,Py,2.2,-3.9,8.5,7.5,3,-2.6,12,245,30,0.000794498,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.2,-2.7,9,3,0,-2.2,6.8,216.9,9.062197472,0.406769848,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.5,-3.5,6,8,-2,-2.3,10.7,262.9,30,0.002693735,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.2,-3.7,5,6,-2.5,-2.3,1.9,270,23.51910023,0.129043112,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.1,-2.1,7,5.5,3,-2.8,14.3,250,21.32946096,0.149150677,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.6,-10,5,6,2,-1.1,5.4,270,30,0.002247442,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.8,-2.5,6,3,4.5,-2,3.9,251.6,30,0.011592635,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.4,-9.6,5,4.5,4.5,-2.3,10.5,270,30,2.19187E-05,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.7,-3.8,6.5,6.5,0,-1.8,14.7,257,30,1.19133E-06,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.8,-10.5,7,5.5,5,-1.2,2.9,250,30,0.008350266,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.3,-2.1,5.5,3.5,5,-1.9,1.9,261.9,29.39533629,0.066011787,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.1,-3.3,8.5,2.5,1.5,-1.6,8.7,215.5,28.60319994,0.035673371,1
0,0,1,0,0,1,0,0,0,0,Px,Top,2.6,-9,9,6.5,-0.5,-2.8,4.3,238.4,30,0.008948341,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.5,-3,6,8,0.5,-2.5,10.3,262.9,30,0.005014088,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.4,-3.2,7,2.5,-2.5,-2.1,3.5,231.3,30,0.007456743,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.5,-3.8,7,5,2,-2.5,10.9,248.2,30,0.009609766,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.9,-9.7,8.5,5.5,2.5,-2.5,13.9,237.5,29.56353881,0.028532997,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.2,-2.5,5.5,2,-1,-1.1,8,256,1.412234773,2.191297255,1
1,0,0,0,0,1,0,0,0,0,Top,Top,10.9,-9.4,7.5,6,-3.5,-2.6,6.4,247.4,20.07536894,0.15634971,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.4,-2.8,8,7,-1.5,-2.6,1.1,246.8,30,0.002690344,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.8,-2.6,8.5,6.5,-2,-2.4,10.6,241.7,29.99994084,0.05393064,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.2,-2.9,9,3,-2.5,-1.1,14,216.9,30,0.008362352,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.3,-3.3,9,3.5,-2,-3.1,6.5,221.2,5.150475006,0.601765655,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.4,-2.8,8.5,4.5,-2.5,-2,12.3,232.1,30,0.002345918,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.4,-2.9,5.5,5,1,-1.6,12.4,264.3,30,0.014407016,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-2.2,6,8.5,-3,-2.3,10.5,263.3,27.21784978,0.08201997,1
1,0,0,0,0,0,0,0,0,1,Top,Nx,10.5,-3.8,8,4.5,3,-1.6,12.8,236.3,8.564123714,0.633609286,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.6,-3.2,5.5,3.5,3.5,-2.9,1.9,261.9,30,0.00124682,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,4,-2.5,6.5,9,1.5,-1.4,5,260.5,30,0.001460222,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.6,-8.1,6.5,6.5,-0.5,-3.2,1.5,257,29.91590578,0.041586436,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.4,-3.7,5.5,4,-4,-1.8,14.1,262.9,30,0.008819883,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.2,-2.1,7.5,6.5,-1,-3,1.6,249,4.433136279,0.723330142,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.4,-2.7,6,3,-3,-1,8.6,251.6,30,0.001113977,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.4,6,4,4,-2.8,8.3,256,30,0.001062898,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.7,-8.2,6.5,7.5,-2.5,-1.1,7.2,258.7,30,0.001956091,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.9,-7.2,7,5.5,3.5,-1.3,4,250,30,0.000119133,0
1,0,0,0,0,0,0,1,0,0,Top,Px,7.1,-3.6,8.5,5,2.5,-1.8,8.3,235,30,0.004627706,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.3,-2.5,9,7.5,-4.5,-3.4,3.9,241.9,30,0.000378014,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.1,-3.4,7.5,7,-4.5,-2.7,10.5,250.3,10.63361072,0.302220456,1
1,0,0,0,0,1,0,0,0,0,Top,Top,8.7,-8.8,8,6,1.5,-2.8,8.5,243.4,28.73130681,0.063043993,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.7,-2.5,5.5,7,1.5,-3.2,9,265.9,21.34991156,0.150571345,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.8,-2.7,5,6.5,0,-3.1,15.5,270,9.160664937,0.424723318,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.6,-3.2,8.5,3.5,-4,-1,8.8,225,1.630471784,2.05282829,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.4,-2.6,7,3,-4.5,-2.5,1.7,236.3,9.611889894,0.317795513,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.7,-2.4,5.5,6.5,-1.5,-2.7,14.3,265.6,30,0.0171263,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.2,-3.5,5.5,5,-3.5,-2.1,4.7,264.3,30,0.024640009,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.1,-2,6,6,0.5,-1,8.4,260.5,30,0.000553078,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.6,-3,8,7.5,5,-2.7,9.5,248.2,30,0.00525496,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.2,-3.1,9,8,-3.5,-2.2,5.4,243.4,25.34333821,0.119721223,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.8,-3.7,7.5,4.5,-2,-1.9,9.5,240.9,18.89898382,0.172966125,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.2,-3,8,3.5,5,-3.4,8,229.4,30,0.01274898,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.5,-3,5,7.5,2.5,-3.2,13.7,270,30,0.000793684,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.7,-10.5,5,2.5,-5,-3.2,6.3,270,10.77963013,0.289786241,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.5,-3.8,7,9,0,-1.5,8.4,257.5,30,0.002285243,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.7,-9.6,8,6.5,-2,-2.1,8.2,245.2,30,0.008808438,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.4,-2.3,5.5,6.5,-4.5,-1.3,8.4,265.6,30,0.00068244,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.3,-2.7,7,5.5,1,-2.3,6.8,250,23.59436065,0.129101217,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.6,-3.8,8,8.5,0.5,-2.7,5.2,250.6,22.62325617,0.134389934,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3,-3.5,6.5,5,2.5,-1.8,6.7,253.3,29.90375841,0.054494588,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.2,-2,8,5,1.5,-3.4,12.9,239,24.42430887,0.146071882,1
0,0,1,0,0,0,0,1,0,0,Px,Px,3.3,-2.4,7.5,3.5,2,-2.9,10.4,234.5,30,0.004504464,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.4,-3.8,8,4,4.5,-2.3,4.6,233.1,30,0.049811289,0
1,0,0,0,0,0,0,1,0,0,Top,Px,7.3,-2.3,6,8.5,3,-2.2,12.6,263.3,30,0.001514186,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.5,-10.6,8.5,4,0,-2.2,14.1,228.8,30,0.011960509,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.7,-2.4,6,3.5,-4,-3.4,8.2,254.1,5.330827539,0.595695989,1
1,0,0,0,0,0,1,0,0,0,Top,Py,10.8,-3.9,6,6.5,0,-3.1,15.7,261.3,8.398362726,0.449232731,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.9,-3,7,7.5,4,-3.4,5.8,255.1,30,0.002648217,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.9,-3.5,6.5,5.5,5,-2.3,7.9,254.7,30,0.000803346,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-2.3,5.5,8,4,-3,12.3,266.4,30,6.6105E-06,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2,-3.5,7,6.5,4,-2,2.5,252.9,29.98513925,0.074719834,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.3,-9,9,2,-1,-3.4,12.4,206.6,24.20115927,0.111253768,1
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-3,5,2.5,-3.5,-2.8,12.6,270,23.16316304,0.136028659,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.5,-7.1,7,8,-2.5,-2.1,3.5,256,30,0.012935466,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.4,-11.8,8,2.5,-1,-2.7,5.4,219.8,29.95670248,0.046226024,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3,-3.5,8,2,-4.5,-1.4,5.8,213.7,30,0.011598752,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.9,-3.7,7,4,3.5,-2.8,1.9,243.4,30,0.041229896,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.6,-3.1,6.5,6,-4,-2.4,6.4,256,3.412305315,0.933665673,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.9,-3.5,6,2,2,-2.9,10.2,243.4,17.34935477,0.199332819,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,7.7,-3.1,5,2,-2,-1.4,1.9,270,30,0.000490899,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.4,-3.6,6.5,5,1,-2.9,9,253.3,29.94788913,0.060818738,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.5,-3.5,5,9,0.5,-3,3.9,270,30,0.003133172,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.8,-7.1,8.5,8.5,-1,-2.6,3.9,247.6,29.84014001,0.047189546,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.9,-2.6,6.5,4,-2,-3.3,7,249.4,14.33714933,0.239019694,1
0,0,1,0,0,1,0,0,0,0,Px,Top,3.5,-9.7,9,6.5,-3.5,-2.2,14.6,238.4,30,0.029625576,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.1,-2.1,5,4.5,5,-2.5,14.9,270,30,0.002792606,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.6,-9.4,7,3,-4,-1.9,3.1,236.3,30,0.016198191,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.7,-2.5,6,8.5,4.5,-2.2,13.1,263.3,30,0.002858161,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,9.4,-2.1,7.5,8.5,4.5,-2.1,12.2,253.6,24.65910566,0.113052461,1
0,0,1,0,0,0,0,1,0,0,Px,Px,2.5,-3.5,8,6.5,-3,-1.3,11.3,245.2,30,0.004256572,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-2.8,5.5,5.5,1,-1.2,8.6,264.8,29.99506906,0.022449228,0
0,1,0,0,0,0,0,1,0,0,Py,Px,3.4,-3.7,6,5.5,2.5,-1.7,5.8,259.7,30,0.000625235,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.9,-2.8,6,4.5,1,-2.1,4.6,257.5,30,0.014795927,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.6,-10.1,6.5,2.5,2.5,-2.2,11.3,239,30,0.011588797,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.8,-9.6,6.5,5.5,-5,-3,14.1,254.7,30,0.009432182,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.2,-2.4,8.5,5,4,-3,15.7,235,30,0.015445359,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.7,-3.2,6,3.5,1.5,-3.4,7.2,254.1,30,0.003378541,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,4,-8.9,5.5,3.5,3,-3,9.6,261.9,30,0.000115069,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.9,-3.7,7.5,5.5,2,-2.7,8.7,245.6,29.0658109,0.049699953,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.1,-3.7,7.5,4,-3.5,-2.4,11.4,238,30,0.018309927,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.9,-3,8.5,4.5,0.5,-3,4.1,232.1,15.27906961,0.221680866,1
1,0,0,0,0,0,0,0,0,1,Top,Nx,7.1,-2.7,8.5,6.5,3,-3.1,14.7,241.7,10.2302675,0.469609819,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.6,-2.8,5,8,4,-2.3,14.4,270,30,0.006164347,0
1,0,0,0,0,0,0,1,0,0,Top,Px,11.5,-3.6,5.5,5,4.5,-2.7,12.4,264.3,29.87720257,0.017954033,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.3,-3.6,5.5,3.5,-3.5,-3.3,9.7,261.9,8.227199205,0.400061434,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.9,-3.4,6.5,8,4,-1.8,14.3,259.4,30,0.004937957,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.3,-9.3,5.5,3,2,-1.4,8.5,260.5,30,0.000102046,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.5,-11.8,7,9,2,-2.2,2.1,257.5,30,0.0071837,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.4,-2.5,6.5,4.5,1,-2.7,8.8,251.6,29.62630148,0.031180251,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3,-2.8,5.5,6,4.5,-1.1,6,265.2,29.97658807,0.0497803,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.1,-3.9,6,3,4.5,-1.9,7.1,251.6,30,0.00094995,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.3,-11.5,8,6.5,0.5,-1.5,11.8,245.2,30,0.003440702,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.5,-2,8.5,6.5,1.5,-1.9,7,241.7,30,0.00191784,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.5,-2.8,5.5,2.5,-2,-1.1,12.7,258.7,3.497690014,1.018091365,1
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.3,-3,8,8.5,0,-3.5,7,250.6,30,0.021165729,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.4,-2.4,8.5,3,-3.5,-1.3,10.1,220.6,30,0.01875215,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.3,-3.1,5,4.5,-2,-1.2,3.4,270,29.98982999,0.062810564,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.2,-2.4,8,7,-4,-2,10.2,246.8,14.38274696,0.234229424,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.9,-9.1,5.5,5,-1,-3.4,14.8,264.3,30,0.010040449,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.8,-2.8,5,8,2.5,-2.3,3.3,270,29.94875722,0.013127113,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.9,-2.3,5,3,-4.5,-3.2,8.7,270,2.13290975,1.493897117,1
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.4,-2.8,6.5,3.5,-2,-1.8,4,246.8,30,0.019774857,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.1,-12,7,5.5,-3.5,-1.9,3.7,250,30,0.009888722,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.6,-3.4,8.5,7.5,2.5,-3.1,12.8,245,30,0.008404829,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.9,-8.8,7,7,3,-2.9,5,254.1,30,0.001051541,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3,-2.9,5,6,0,-2.6,4.1,270,26.1525781,0.082928713,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.8,-2.3,5,3,-2,-1.1,7.1,270,30,6.10851E-08,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.4,-3.7,5,3,-1,-3,14.5,270,7.45234273,0.438362299,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.5,-3.5,6.5,8.5,0.5,-2.3,10.1,260,6.015101783,0.687541947,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.9,-3,7.5,3.5,-2.5,-3.4,4.3,234.5,1.925627229,1.703295252,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.8,-3.6,6.5,4,2.5,-1.9,8.8,249.4,30,0.001138276,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.8,-2.1,8,6.5,-0.5,-2.1,14.1,245.2,30,0.001466084,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9,-2.5,7,3.5,-1.5,-1.3,13.9,240.3,30,0.002906637,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.8,-3,8.5,9,-4.5,-3.5,6.1,248.7,30,0.001031097,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.9,-3.7,5.5,6.5,0,-1.3,5.7,265.6,30,0.008834174,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.8,-2.6,8,2.5,-0.5,-3.3,1.1,219.8,30,0.005887096,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.9,-8.7,8.5,4,-1.5,-2.2,12.9,228.8,30,0.003882584,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.8,-10,6.5,5.5,2.5,-1.9,13.4,254.7,30,0.00511315,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.6,-2.7,7,2,-4,-3.5,3,225,30,0.002200391,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.6,-2.8,5.5,3.5,4.5,-1.1,5.4,261.9,30,1.85494E-05,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.9,-2.9,7.5,3,4,-3,4.1,230.2,19.36126237,0.166130153,1
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.4,-2.3,8,7.5,2.5,-1,2.2,248.2,29.86363663,0.046938974,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3,-2.1,5,5,-2.5,-1.6,4,270,30,8.11621E-06,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,8.7,-3,5.5,6,0.5,-1.2,14.4,265.2,11.17947193,0.655860236,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.4,-3.9,7,3.5,1,-1.9,9.6,240.3,30,0.030979244,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.5,-8.3,6,3,1.5,-1.6,9.5,251.6,30,0.00367776,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.3,-3.2,7.5,5.5,2,-2.6,12.4,245.6,30,0.001360765,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.7,-9.3,7,5.5,-3,-1.2,2.6,250,30,0.04775606,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.9,-11.2,7,8.5,-1,-1.7,5.9,256.8,30,0.001460985,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,10,-3.2,6.5,3,-2.5,-1.8,13.3,243.4,3.175172853,1.057003132,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3,-3.8,7,5,-1.5,-3.4,6,248.2,28.96032498,0.072715477,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.4,-2,6,4,3,-1.3,14.7,256,30,0.000136623,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.6,-2.4,6,6,2.5,-1.8,6.4,260.5,18.00093948,0.338116414,1
1,0,0,0,0,0,0,1,0,0,Top,Px,8,-2.8,7,5,2.5,-1,1.3,248.2,29.99980205,0.047435854,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.9,-3.4,6,6.5,1,-2.7,14.3,261.3,30,0.002951808,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.4,-2.7,7,5,-3,-2.5,11.4,248.2,21.75275981,0.142969108,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.8,-2.1,7,8.5,3,-2.5,11.3,256.8,29.70981057,0.039046953,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.2,-8.9,8.5,3,-5,-2.8,9,220.6,16.83243407,0.201382545,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3,-3.8,6,3,-3.5,-3.4,15.7,251.6,30,5.5227E-06,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.7,-2.6,7.5,8.5,-3.5,-3.2,1.2,253.6,8.106830688,0.384820717,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.9,-7.5,8,4,3.5,-1.2,13,233.1,30,0.000766912,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-2.5,5.5,4.5,-0.5,-3.1,14.9,263.7,29.91812577,0.021297328,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.2,-3.1,6.5,6.5,1,-1.4,6.1,257,27.58268434,0.077324925,1
0,0,1,0,0,1,0,0,0,0,Px,Top,3.4,-10.6,6,5,1.5,-2.1,5.3,258.7,30,0.000779603,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.1,-2.1,7,8.5,0.5,-1.8,9.7,256.8,30,0.001109714,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.1,-3.7,6.5,7.5,4,-1.1,9.4,258.7,30,0.018035499,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,10.4,-3.3,7.5,5,-0.5,-1.5,9,243.4,26.19879551,0.075419757,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3.5,-3.4,8.5,8,5,-1.5,10.7,246.4,30,0.002432065,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.4,-3.8,5,5,4,-2.6,8,270,30,0.000182878,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.4,-10.6,5.5,3,-2.5,-1.9,6.7,260.5,29.80003274,0.049065123,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.9,-3.8,6,4,3.5,-2.6,13.4,256,25.08957317,0.112233797,1
0,0,1,0,0,0,1,0,0,0,Px,Py,3.7,-2,8.5,6,-3.5,-1.4,11.9,239.7,30,0.025977224,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.2,-2.8,8.5,6.5,0.5,-1.9,4.9,241.7,30,0.018194408,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.4,-3.5,5.5,7.5,4,-3.1,15.7,266.2,30,0.00246402,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.9,-11.6,7.5,2.5,-2.5,-1.3,5.5,225,30,0.000717206,0
0,0,1,0,0,0,1,0,0,0,Px,Py,4,-2,8,7,-1.5,-2.2,12.3,246.8,30,0.040942796,0
